"콘텐츠명","추천인ID","생성일"
"이호테우말등대","U000000000028622",21/02/21
"파크 선샤인 제주","U000000000028916",21/02/17
"천리식당","U000000000029138",21/02/28
"제주잠수함(국제리더스클럽)","U000000000029531",21/03/16
"익스트림제주 카약올레","U000000000029166",21/03/02
"애월 한담 카약","U000000000029166",21/03/02
"퍼시픽 리솜 요트투어 샹그릴라","U000000000029166",21/03/02
"백제사 템플스테이","U000000000029280",21/03/07
"레이저서바이벌M","U000000000029291",21/03/07
"레이저서바이벌M","U000000000029327",21/03/09
"레이저서바이벌M","U000000000029438",21/03/12
"익스트림제주 카약올레","U000000000029552",21/03/17
"사계해변","U000000000029535",21/03/16
"지금 핫한 이곳 <동문재래시장 야시장을 즐기는 다섯 가지 방법>","U000000000029501",21/03/17
"한라궁","U000000000029442",21/03/19
"성산일출봉(UNESCO 세계자연유산)","U000000000029943",21/03/29
"성산일출봉(UNESCO 세계자연유산)","U000000000030185",21/04/06
"거문오름(UNESCO 세계자연유산)","U000000000030083",21/04/03
"제주절물자연휴양림","USR_00000028895",21/04/04
"방주교회","USR_00000028895",21/04/04
"주상절리대(중문대포해안)","USR_00000028895",21/04/04
"백약이오름","USR_00000028895",21/04/04
"거문오름(UNESCO 세계자연유산)","USR_00000028895",21/04/04
"우도(해양도립공원)","U000000000029996",21/04/17
"성산일출봉(UNESCO 세계자연유산)","U000000000029996",21/04/16
"신라호텔제주","U000000000030283",21/04/09
"협재해수욕장","U000000000029996",21/04/16
"리치망고","U000000000030582",21/04/20
"다육이풍경","U000000000029683",21/04/18
"우진해장국","U000000000030582",21/04/20
"앤트러사이트","U000000000030582",21/04/20
"비자림","U000000000030582",21/04/20
"용머리해안","U000000000030582",21/04/20
"발리인제주","U000000000030965",21/04/29
"공방:하루_반","U000000000026423",21/05/07
"베스트웨스턴제주호텔","U000000000030969",21/04/29
"동문재래시장","U000000000031906",21/05/10
"베릿네오름","U000000000030923",21/05/10
"박물관은 살아있다","U000000000030923",21/05/10
"라온주 실내체험동물원","U000000000031914",21/05/11
"우도소라축제","U000000000030904",21/05/11
"제주마을산책 <성산읍> (상)","U000000000031969",21/05/12
"우도(해양도립공원)","U000000000032088",21/05/16
"조랑말체험공원","U000000000010580",20/05/16
"김녕금속공예벽화마을","U000000000010580",20/05/16
"안돌오름","U000000000010580",20/05/16
"천아숲길 천아계곡","U000000000010580",20/05/16
"제주올레 9코스","U000000000010580",20/05/16
"영실기암","U000000000010580",20/05/16
"곶자왈","U000000000010580",20/05/16
"해맞이해안로","U000000000010580",20/05/16
"제주올레 19코스","U000000000010580",20/05/16
"제주올레 20코스","U000000000010580",20/05/16
"도순다원","U000000000010580",20/05/16
"아라리오뮤지엄탑동시네마","U000000000010580",20/05/16
"마라도잠수함","U000000000010580",20/05/16
"로봇스퀘어[운영중단]","U000000000010580",20/05/16
"원당봉","U000000000010580",20/05/16
"성읍녹차마을","U000000000010580",20/05/16
"탑동해변공연장","U000000000010580",20/05/16
"어승생승마장 Horseland Jeju","U000000000010580",20/05/16
"성산일출봉(UNESCO 세계자연유산)","U000000000023490",20/06/06
"김서프제주","U000000000023577",20/05/28
"봄그리고가을호텔&리조트","U000000000023795",20/06/10
"함덕 멘도롱장","U000000000024141",20/06/29
"알리사, 리턴 투 원더랜드","U000000000023812",20/06/11
"은희네해장국(일도점)","U000000000023915",20/06/17
"9.81 파크","U000000000023891",20/06/21
"키친오즈","U000000000024068",20/06/25
"아쿠아플라넷 제주","U000000000024181",20/07/03
"로봇스퀘어[운영중단]","U000000000024181",20/07/03
"흑돼지거리","U000000000024447",20/07/12
"섭지코지","U000000000023958",20/07/12
"파파야 수제버거","U000000000024447",20/07/12
"사형제횟집","U000000000024470",20/07/12
"하몽인제주","U000000000024470",20/07/12
"더파크뷰(신라호텔)","U000000000024470",20/07/12
"쉬림프박스","U000000000024470",20/07/12
"우도산호해변 홍조단괴 서빈백사","U000000000024485",20/07/13
"해비치호텔앤드리조트","U000000000024514",20/07/14
"성산일출봉(UNESCO 세계자연유산)","U000000000024657",20/07/20
"월정리해변","U000000000024657",20/07/20
"용두암","U000000000024657",20/07/20
"쇠소깍","U000000000024657",20/07/20
"주상절리대(중문대포해안)","U000000000024657",20/07/20
"비자림","U000000000024657",20/07/20
"천지연폭포","U000000000024657",20/07/20
"천제연폭포","U000000000024657",20/07/20
"정방폭포","U000000000024657",20/07/20
"쇠소깍해변","U000000000024657",20/07/20
"제주돌문화공원","U000000000024657",20/07/20
"한림공원","U000000000024657",20/07/20
"아쿠아플라넷 제주","U000000000024657",20/07/20
"제주유리의성","U000000000024657",20/07/20
"퍼시픽 리솜 마린스테이지","U000000000024657",20/07/20
"사려니숲길","U000000000024670",20/07/20
"제주 여행 중 방문한 '착한 가게'를 소개해 주세요.<제값하는 착한가게 추천 이벤트!>","USR_00000028419",20/07/23
"동문재래시장","U000000000024492",20/07/22
"대평포구","U000000000024492",20/07/22
"제주관광공사 중문면세점 (내국인)","U000000000024492",20/07/26
"바구스서핑스쿨","U000000000025443",20/08/12
"신창풍차해안도로","U000000000025101",20/08/02
"펄리플러스","U000000000025356",20/08/10
"사려니숲길","U000000000025512",20/08/14
"천제연폭포","U000000000025512",20/08/14
"오라동 청보리-메밀꽃밭","U000000000025512",20/08/14
"황우지해안","U000000000025512",20/08/14
"한라수목원","U000000000025512",20/08/14
"한담해변","U000000000025512",20/08/14
"영림흑돼지가든","U000000000025517",20/08/14
"명당양과","U000000000025578",20/08/16
"성김대건신부표착기념관","U000000000025794",20/08/30
"제주4.3평화공원","U000000000025794",20/08/30
"천주교 순례길 - 김대건길","U000000000025794",20/08/30
"붉은오름 자연휴양림","USR_00000002311",20/08/31
"비체올린","USR_00000002311",20/08/31
"머체왓숲길","USR_00000002311",20/08/31
"가뫼물예전","USR_00000002311",20/08/31
"제주해나루","U000000000025803",20/08/31
"명진전복","U000000000025791",20/09/01
"동문재래시장","U000000000025845",20/09/05
"사려니숲길","U000000000025845",20/09/05
"수목원테마공원(야시장길&LED공원)","U000000000025845",20/09/05
"양가형제","U000000000004936",20/09/11
"끄라비펜션","U000000000007965",20/09/24
"안돌오름","U000000000025937",20/09/25
"산방산 용머리해안 지질트레일","U000000000025937",20/09/25
"곱들락","U000000000026360",20/10/11
"다랑쉬오름(월랑봉)","U000000000026281",20/10/07
"톰톰카레","U000000000026360",20/10/11
"말이","U000000000026360",20/10/11
"제주김만복(만복이네김밥집)","U000000000006524",20/10/13
"카멜리아힐","U000000000026914",20/11/03
"제주마을산책 〈가을, 한경면〉 (하)","U000000000024556",20/10/20
"한림칼국수","U000000000026802",20/10/28
"마노르블랑 핑크뮬리축제","U000000000026887",20/11/02
"오설록티뮤지엄","U000000000026914",20/11/03
"한림공원","U000000000026914",20/11/03
"제주베스트힐 펜션&글램핑","U000000000026914",20/11/03
"붉은오름 자연휴양림","U000000000026914",20/11/03
"아라고나이트 온천(디아넥스호텔)","U000000000026914",20/11/03
"제주여가마을","U000000000026914",20/11/03
"옷귀마테마타운","U000000000023446",20/11/19
"협재해수욕장","U000000000028115",20/12/19
"휴애리 동백축제","U000000000027617",20/11/24
"비자림","U000000000027018",20/11/26
"감귤향기 가득한 벽화마을 <신천리>","U000000000027990",20/12/10
"바람도 들렀다 가는 섬 <가파도 겨울 이야기>","U000000000027990",20/12/10
"월정리해변","U000000000028115",20/12/19
"천지연폭포","U000000000028115",20/12/19
"용두암","U000000000028115",20/12/19
"원앙폭포","U000000000023300",20/12/24
"액티브파크","U000000000028154",20/12/26
"따뜻하고 정겨운 겨울을 만나다 제주 갬성의 끝 <돌집 숙소>","U000000000028157",20/12/26
"몽상드애월(몽상)","U000000000028241",21/01/05
"빌라비하우스","U000000000028389",21/01/19
"금능해수욕장","U000000000028494",21/01/26
"새별오름","U000000000028494",21/01/26
"곽지해수욕장","U000000000028494",21/01/26
"이호테우해수욕장","U000000000028494",21/01/26
"아쿠아플라넷 제주","U000000000028780",21/02/11
"9.81파크; 억새시즌","U000000000028623",21/02/03
"한림공원","U000000000028780",21/02/11
"제주공룡랜드","U000000000028780",21/02/11
"노루생태관찰원","U000000000028780",21/02/11
"제주미래교육연구원 과학탐구체험장","U000000000028780",21/02/11
"사려니숲길","U000000000028805",21/02/13
"비자림","U000000000029138",21/02/28
"비자림","U000000000029173",21/03/02
"성산일출봉(UNESCO 세계자연유산)","U000000000007582",21/03/05
"레이저서바이벌M","U000000000029290",21/03/07
"레이저서바이벌M","U000000000029360",21/03/09
"오션스퀘어","U000000000029523",21/03/16
"濟州膳제주선","U000000000029669",21/03/20
"랜딩관 제주신화월드 호텔앤리조트","U000000000029792",21/03/25
"성산일출봉(UNESCO 세계자연유산)","U000000000030086",21/04/03
"한화리조트 제주","U000000000029830",21/03/26
"한라산국립공원","U000000000030086",21/04/03
"섭지코지","U000000000030086",21/04/03
"김녕해수욕장","USR_00000028895",21/04/04
"금능해수욕장","USR_00000028895",21/04/04
"성읍마을","USR_00000028895",21/04/04
"다인오세아노 호텔","U000000000030155",21/04/05
"2017년 8월에 놓치지 말아야 할 10선 <야~ 夜! 제주에서 놀자!>","U000000000030185",21/04/06
"산방산탄산온천","U000000000010580",20/05/15
"제주별빛누리공원[제한적운영중]","U000000000010580",20/05/15
"국립제주박물관","U000000000010580",20/05/15
"톨칸이","U000000000010580",20/05/15
"오조포구","U000000000010580",20/05/15
"영주산","U000000000010580",20/05/15
"수목원테마파크","U000000000010580",20/05/15
"미천굴","U000000000010580",20/05/17
"동문재래시장","U000000000023404",20/05/20
"애월해안도로","U000000000028340",21/01/14
"[방구석 제주여행] 해변따라 제주 한바퀴!","U000000000023556",20/05/28
"늘예솔","U000000000023726",20/06/06
"스쿠버스쿨","U000000000023566",20/05/31
"성산일출봉(UNESCO 세계자연유산)","U000000000023775",20/06/09
"성산일출봉(UNESCO 세계자연유산)","U000000000023854",20/06/14
"한라수목원","U000000000024181",20/07/03
"가야아구찜","U000000000023868",20/06/15
"제주특별자치도 도립미술관","U000000000024048",20/06/24
"제주4.3평화공원","U000000000024048",20/06/24
"제주올레 10코스","U000000000024102",20/06/27
"지니어스 로사이","U000000000024181",20/07/03
"월정리해변","U000000000024181",20/07/03
"일출랜드","U000000000024181",20/07/03
"고래라면","U000000000024252",20/07/04
"몽상드애월(몽상)","U000000000024470",20/07/12
"우유부단","U000000000024470",20/07/12
"순옥이네 명가","U000000000024470",20/07/12
"독개물항","U000000000024470",20/07/12
"제주김만복(만복이네김밥집)","U000000000024478",20/07/13
"제주마을산책 〈여름, 세화리〉 (상)","U000000000024552",20/07/15
"제주마을산책 〈여름, 세화리〉 (하)","U000000000024556",20/07/15
"제주마을산책 〈여름, 세화리〉 (상)","U000000000024556",20/07/15
"만장굴","U000000000024657",20/07/20
"여미지식물원","U000000000024657",20/07/20
"보롬왓","U000000000024657",20/07/20
"곶자왈","U000000000024657",20/07/20
"오설록티뮤지엄","U000000000024657",20/07/20
"카멜리아힐","U000000000024657",20/07/20
"제주김녕미로공원","U000000000024657",20/07/20
"제주 여행 중 방문한 '착한 가게'를 소개해 주세요.<제값하는 착한가게 추천 이벤트!>","U000000000024668",20/07/20
"롯데호텔 제주","U000000000024829",20/07/27
"제주가좋아서 펜션","U000000000024829",20/07/27
"간세공방","U000000000024851",20/07/27
"검멀레해변","U000000000024973",20/07/29
"진아영 할머니 집터","U000000000025123",20/08/03
"영림흑돼지가든","U000000000025513",20/08/14
"살롱드라방 SALON de LAVANT","U000000000025239",20/08/06
"우도(해양도립공원)","U000000000025282",20/08/08
"제주조천스위스마을","U000000000025360",20/08/10
"영림흑돼지가든","U000000000025519",20/08/15
"틸다하우스","U000000000025381",20/08/11
"수하리839","U000000000025747",20/08/26
"틸다하우스","U000000000025565",20/08/16
"엉덩물","U000000000025739",20/08/25
"제주김만복(만복이네김밥집)","U000000000025869",20/09/08
"김녕 지질트레일","U000000000014654",20/09/25
"돈사돈","U000000000026022",20/09/19
"리치망고","U000000000026022",20/09/19
"고집돌우럭(중문)","U000000000026022",20/09/19
"붉은오름(표선면)","U000000000026048",20/09/21
"거문오름(UNESCO 세계자연유산)","U000000000026145",20/09/29
"성산일출봉(UNESCO 세계자연유산)","U000000000026281",20/10/07
"돌담한길펜션","USR_00000002315",20/10/08
"제주관광공사 선정 웰니스관광지 15선 <여름편> '수고한 나에게 주는 치유의 시간'","USR_00000002315",20/10/08
"수두리보말칼국수","U000000000026300",20/10/08
"맛나리","U000000000026322",20/10/09
"성산일출봉(UNESCO 세계자연유산)","U000000000026321",20/10/09
